gps_data_flag,registration_number,horse_name,pp_track,pp_race_date,pp_race_number,pp_country,race_type,grade,distance_id,distance_unit,about_distance_indicator,distance,surface,post_position,position_at_point_of_call_1,position_at_point_of_call_2,position_at_point_of_call_3,position_at_point_of_call_4,position_at_point_of_call_5,official_position,length_behind_at_poc_1,length_behind_at_poc_2,length_behind_at_poc_3,length_behind_at_poc_4,length_behind_at_poc_5,length_behind_at_finish,length_ahead_at_poc_1,length_ahead_at_poc_2,length_ahead_at_poc_3,length_ahead_at_poc_4,length_ahead_at_poc_5,length_ahead_at_finish,post_time_odds,field_size,purse,is_about_distance,is_graded_race,has_gps_data,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,pp_race_key
X,22002300,The Count Is On,LRL,2025-11-21,5,USA,SOC,,5.5,F,,5 1/2F,T,11,8.0,7.0,,,9.0,8,710.0,660.0,0.0,0.0,630.0,730.0,400.0,10.0,0.0,0.0,50.0,100.0,172,12,27380,0,0,1,5.5,1106.424,5 1/2F,0,22002300|LRL|2025-11-21|5
X,22002300,The Count Is On,LRL,2025-10-26,1,USA,SOC,,5.5,F,,5 1/2F,T,9,8.0,8.0,,,2.0,1,480.0,250.0,0.0,0.0,10.0,0.0,200.0,150.0,0.0,0.0,10.0,100.0,234,10,26380,0,0,1,5.5,1106.424,5 1/2F,0,22002300|LRL|2025-10-26|1
X,22002300,The Count Is On,CNL,2025-08-06,7,USA,CLM,,8.0,F,,1M,T,12,9.0,10.0,7.0,,9.0,10,960.0,710.0,370.0,0.0,1120.0,1280.0,50.0,50.0,50.0,0.0,10.0,25.0,130,12,34500,0,0,1,8.0,1609.344,1M,0,22002300|CNL|2025-08-06|7
X,22002328,Ready for Magic,LRL,2025-12-14,5,USA,SOC,,6.0,F,,6F,D,3,7.0,6.0,,,6.0,5,630.0,360.0,0.0,0.0,550.0,355.0,0.0,10.0,0.0,0.0,500.0,550.0,114,7,31850,0,0,1,6.0,1207.008,6F,0,22002328|LRL|2025-12-14|5
X,22002328,Ready for Magic,LRL,2025-12-07,3,USA,CLM,,6.0,F,,6F,D,7,2.0,2.0,,,2.0,2,200.0,200.0,0.0,0.0,200.0,300.0,50.0,50.0,0.0,0.0,10.0,100.0,12,8,24050,0,0,1,6.0,1207.008,6F,0,22002328|LRL|2025-12-07|3
X,22002328,Ready for Magic,LRL,2025-11-01,2,USA,SOC,,6.0,F,,6F,D,1,2.0,4.0,,,3.0,3,150.0,210.0,0.0,0.0,110.0,325.0,50.0,10.0,0.0,0.0,200.0,650.0,67,6,24380,0,0,1,6.0,1207.008,6F,0,22002328|LRL|2025-11-01|2
X,22002328,Ready for Magic,LRL,2025-10-25,7,USA,CLM,,6.0,F,,6F,D,4,3.0,2.0,,,2.0,2,310.0,200.0,0.0,0.0,300.0,550.0,150.0,200.0,0.0,0.0,200.0,250.0,33,8,25700,0,0,1,6.0,1207.008,6F,0,22002328|LRL|2025-10-25|7
X,22002372,Boys Go to Jupiter,LRL,2025-12-14,8,USA,SOC,,8.5,F,,1 1/16M,D,5,6.0,6.0,4.0,,5.0,5,770.0,700.0,400.0,0.0,1000.0,1725.0,0.0,0.0,100.0,0.0,600.0,1550.0,28,6,30900,0,0,1,8.5,1709.928,1 1/16M,0,22002372|LRL|2025-12-14|8
X,22002372,Boys Go to Jupiter,LRL,2025-11-23,4,USA,SOC,,8.0,F,,1M,T,2,9.0,8.0,9.0,,6.0,2,1560.0,1760.0,1620.0,0.0,560.0,325.0,300.0,10.0,150.0,0.0,10.0,25.0,61,12,29900,0,0,1,8.0,1609.344,1M,0,22002372|LRL|2025-11-23|4
X,22002372,Boys Go to Jupiter,LRL,2025-10-17,10,USA,MCL,,8.0,F,,1M,D,8,5.0,5.0,1.0,,1.0,1,460.0,320.0,0.0,0.0,0.0,0.0,10.0,300.0,300.0,0.0,700.0,1250.0,3,8,26030,0,0,1,8.0,1609.344,1M,0,22002372|LRL|2025-10-17|10
X,22002372,Boys Go to Jupiter,CNL,2025-09-13,5,USA,MCL,,8.5,F,,1 1/16M,T,2,7.0,5.0,4.0,,5.0,5,410.0,300.0,110.0,0.0,500.0,275.0,0.0,10.0,50.0,0.0,10.0,25.0,165,7,40000,0,0,1,8.5,1709.928,1 1/16M,0,22002372|CNL|2025-09-13|5
X,22002442,Tierra Santa,LRL,2025-12-27,6,USA,SOC,,6.0,F,,6F,D,2,2.0,2.0,,,3.0,6,100.0,250.0,0.0,0.0,110.0,580.0,150.0,10.0,0.0,0.0,50.0,25.0,428,9,28760,0,0,1,6.0,1207.008,6F,0,22002442|LRL|2025-12-27|6
X,22002442,Tierra Santa,LRL,2025-12-07,3,USA,CLM,,6.0,F,,6F,D,2,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,200.0,300.0,26,8,24050,0,0,1,6.0,1207.008,6F,0,22002442|LRL|2025-12-07|3
X,22002442,Tierra Santa,LRL,2025-11-15,10,USA,CLM,,5.5,F,,5 1/2F,D,6,3.0,2.0,,,2.0,3,300.0,150.0,0.0,0.0,300.0,500.0,150.0,100.0,0.0,0.0,200.0,175.0,13,7,23220,0,0,1,5.5,1106.424,5 1/2F,0,22002442|LRL|2025-11-15|10
,22002442,Tierra Santa,CT,2025-10-18,3,USA,CLM,,7.0,F,,7F,D,4,3.0,3.0,,,5.0,3,110.0,160.0,0.0,0.0,220.0,575.0,400.0,300.0,0.0,0.0,0.0,725.0,16,5,18200,0,0,0,7.0,1408.176,7F,0,22002442|CT|2025-10-18|3
X,22002517,Artist Mark,LRL,2025-12-21,4,USA,CLM,,7.0,F,,7F,D,2,2.0,1.0,,,1.0,1,150.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,500.0,275.0,28,7,23550,0,0,1,7.0,1408.176,7F,0,22002517|LRL|2025-12-21|4
X,22002517,Artist Mark,LRL,2025-11-14,2,USA,CLM,,5.5,F,,5 1/2F,D,6,5.0,4.0,,,4.0,5,600.0,650.0,0.0,0.0,650.0,600.0,300.0,100.0,0.0,0.0,200.0,75.0,23,9,23560,0,0,1,5.5,1106.424,5 1/2F,0,22002517|LRL|2025-11-14|2
X,22002517,Artist Mark,LRL,2025-10-31,2,USA,SOC,,7.0,F,,7F,D,5,2.0,1.0,,,2.0,2,10.0,0.0,0.0,0.0,200.0,675.0,200.0,10.0,0.0,0.0,100.0,200.0,34,6,26180,0,0,1,7.0,1408.176,7F,0,22002517|LRL|2025-10-31|2
X,22002517,Artist Mark,LRL,2025-09-27,11,USA,MCL,,6.0,F,,6F,D,7,6.0,3.0,,,1.0,1,450.0,20.0,0.0,0.0,0.0,0.0,250.0,10.0,0.0,0.0,10.0,175.0,9,9,24550,0,0,1,6.0,1207.008,6F,0,22002517|LRL|2025-09-27|11
X,22002577,Breezing Up,LRL,2025-12-13,6,USA,SOC,,6.0,F,,6F,D,1,4.0,4.0,,,5.0,6,210.0,350.0,0.0,0.0,760.0,1075.0,10.0,150.0,0.0,0.0,50.0,600.0,634,7,27760,0,0,1,6.0,1207.008,6F,0,22002577|LRL|2025-12-13|6
,22002577,Breezing Up,PEN,2025-12-04,1,USA,SOC,,6.0,F,,6F,D,5,2.0,2.0,,,5.0,5,50.0,10.0,0.0,0.0,410.0,1050.0,300.0,10.0,0.0,0.0,0.0,0.0,73,5,21000,0,0,0,6.0,1207.008,6F,0,22002577|PEN|2025-12-04|1
X,22002577,Breezing Up,LRL,2025-11-14,2,USA,CLM,,5.5,F,,5 1/2F,D,8,2.0,2.0,,,2.0,1,50.0,50.0,0.0,0.0,150.0,0.0,200.0,200.0,0.0,0.0,200.0,25.0,79,9,23560,0,0,1,5.5,1106.424,5 1/2F,0,22002577|LRL|2025-11-14|2
X,22002577,Breezing Up,LRL,2025-10-25,1,USA,SOC,,5.5,F,,5 1/2F,T,1,5.0,6.0,,,9.0,8,620.0,470.0,0.0,0.0,460.0,850.0,50.0,50.0,0.0,0.0,300.0,250.0,238,10,25520,0,0,1,5.5,1106.424,5 1/2F,0,22002577|LRL|2025-10-25|1
X,22002682,Wickeddivine,LRL,2025-11-30,4,USA,ALW,,6.0,F,,6F,D,1,1.0,4.0,,,4.0,2,0.0,500.0,0.0,0.0,360.0,125.0,10.0,10.0,0.0,0.0,350.0,25.0,150,6,48000,0,0,1,6.0,1207.008,6F,0,22002682|LRL|2025-11-30|4
X,22002682,Wickeddivine,LRL,2025-11-14,7,USA,ALW,,6.0,F,,6F,D,9,5.0,3.0,,,3.0,4,410.0,150.0,0.0,0.0,450.0,550.0,50.0,10.0,0.0,0.0,10.0,75.0,113,9,49500,0,0,1,6.0,1207.008,6F,0,22002682|LRL|2025-11-14|7
X,22002682,Wickeddivine,LRL,2025-10-11,12,USA,STK,,6.0,F,,6F,D,4,4.0,5.0,,,7.0,7,260.0,610.0,0.0,0.0,1010.0,1325.0,10.0,150.0,0.0,0.0,10.0,5.0,277,8,100000,0,0,1,6.0,1207.008,6F,0,22002682|LRL|2025-10-11|12
X,22002704,Firmantown,LRL,2026-01-16,9,USA,ALW,,5.5,F,,5 1/2F,D,4,6.0,6.0,,,7.0,8,950.0,660.0,0.0,0.0,710.0,1210.0,50.0,250.0,0.0,0.0,200.0,0.0,548,8,54410,0,0,1,5.5,1106.424,5 1/2F,0,22002704|LRL|2026-01-16|9
X,22002704,Firmantown,LRL,2025-11-28,7,USA,ALW,,6.0,F,,6F,D,6,2.0,5.0,,,7.0,6,350.0,460.0,0.0,0.0,720.0,1105.0,100.0,10.0,0.0,0.0,400.0,125.0,325,9,54910,0,0,1,6.0,1207.008,6F,0,22002704|LRL|2025-11-28|7
X,22002704,Firmantown,LRL,2025-10-19,1,USA,CLM,,5.5,F,,5 1/2F,T,3,1.0,1.0,,,1.0,2,0.0,0.0,0.0,0.0,0.0,25.0,50.0,10.0,0.0,0.0,200.0,325.0,61,9,41500,0,0,1,5.5,1106.424,5 1/2F,0,22002704|LRL|2025-10-19|1
,22002704,Firmantown,DEL,2025-06-14,3,USA,SOC,,5.5,F,,5 1/2F,D,4,1.0,1.0,,,2.0,7,0.0,0.0,0.0,0.0,10.0,455.0,50.0,10.0,0.0,0.0,10.0,0.0,15,7,37500,0,0,0,5.5,1106.424,5 1/2F,0,22002704|DEL|2025-06-14|3
X,22002905,Nit Witness,LRL,2025-12-06,9,USA,MCL,,7.0,F,,7F,D,4,2.0,1.0,,,2.0,2,50.0,0.0,0.0,0.0,10.0,125.0,200.0,10.0,0.0,0.0,300.0,25.0,23,7,31850,0,0,1,7.0,1408.176,7F,0,22002905|LRL|2025-12-06|9
X,22002905,Nit Witness,LRL,2025-11-21,9,USA,MCL,,6.0,F,,6F,D,5,1.0,1.0,,,1.0,2,0.0,0.0,0.0,0.0,0.0,175.0,10.0,200.0,0.0,0.0,150.0,150.0,11,6,34050,0,0,1,6.0,1207.008,6F,0,22002905|LRL|2025-11-21|9
X,22002905,Nit Witness,LRL,2025-10-04,4,USA,MCL,,5.5,F,,5 1/2F,D,2,2.0,3.0,,,2.0,2,100.0,160.0,0.0,0.0,250.0,100.0,10.0,50.0,0.0,0.0,200.0,75.0,31,7,31850,0,0,1,5.5,1106.424,5 1/2F,0,22002905|LRL|2025-10-04|4
X,22002945,She's Not a Lad,LRL,2025-12-06,9,USA,MCL,,7.0,F,,7F,D,5,1.0,2.0,,,1.0,3,0.0,10.0,0.0,0.0,0.0,150.0,50.0,400.0,0.0,0.0,10.0,25.0,59,7,31850,0,0,1,7.0,1408.176,7F,0,22002945|LRL|2025-12-06|9
X,22002945,She's Not a Lad,LRL,2025-11-21,9,USA,MCL,,6.0,F,,6F,D,2,5.0,5.0,,,4.0,4,410.0,320.0,0.0,0.0,350.0,450.0,250.0,300.0,0.0,0.0,300.0,225.0,99,6,34050,0,0,1,6.0,1207.008,6F,0,22002945|LRL|2025-11-21|9
,22002976,Casa Juanita,PEN,2025-12-18,2,USA,SOC,,6.0,F,,6F,D,3,4.0,3.0,,,3.0,4,320.0,110.0,0.0,0.0,260.0,700.0,150.0,100.0,0.0,0.0,50.0,125.0,13,6,21000,0,0,0,6.0,1207.008,6F,0,22002976|PEN|2025-12-18|2
,22002976,Casa Juanita,PEN,2025-11-20,6,USA,SOC,,8.0,F,,1M,D,3,2.0,2.0,2.0,,2.0,2,50.0,150.0,100.0,0.0,50.0,150.0,50.0,100.0,100.0,0.0,200.0,200.0,15,6,21000,0,0,0,8.0,1609.344,1M,0,22002976|PEN|2025-11-20|6
,22002976,Casa Juanita,PEN,2025-11-12,1,USA,ALW,,6.0,F,,6F,D,7,3.0,2.0,,,2.0,2,150.0,50.0,0.0,0.0,200.0,200.0,50.0,50.0,0.0,0.0,150.0,50.0,9,7,39000,0,0,0,6.0,1207.008,6F,0,22002976|PEN|2025-11-12|1
X,22003142,Classic Martini,LRL,2025-11-27,6,USA,MCL,,8.5,F,,1 1/16M,T,8,9.0,9.0,9.0,,5.0,2,910.0,880.0,820.0,0.0,410.0,475.0,250.0,250.0,200.0,0.0,10.0,100.0,111,11,26520,0,0,1,8.5,1709.928,1 1/16M,0,22003142|LRL|2025-11-27|6
,22003142,Classic Martini,MED,2025-09-19,6,USA,MCL,,8.5,F,,1 1/16M,T,8,5.0,5.0,2.0,,2.0,2,550.0,660.0,250.0,0.0,350.0,225.0,50.0,100.0,50.0,0.0,300.0,175.0,187,9,18700,0,0,0,8.5,1709.928,1 1/16M,0,22003142|MED|2025-09-19|6
X,22003142,Classic Martini,MTH,2025-08-23,5,USA,MCL,,8.0,F,,1M,T,2,5.0,5.0,5.0,,5.0,5,360.0,220.0,220.0,0.0,210.0,320.0,300.0,100.0,250.0,0.0,300.0,150.0,101,7,18725,0,0,1,8.0,1609.344,1M,0,22003142|MTH|2025-08-23|5
X,22003166,Speedy Alex,LRL,2025-12-13,1,USA,SOC,,7.0,F,,7F,D,4,5.0,4.0,,,5.0,5,830.0,560.0,0.0,0.0,560.0,1275.0,250.0,50.0,0.0,0.0,400.0,675.0,487,6,33150,0,0,1,7.0,1408.176,7F,0,22003166|LRL|2025-12-13|1
X,22003166,Speedy Alex,LRL,2025-12-06,5,USA,CLM,,8.0,F,,1M,D,6,8.0,7.0,6.0,,6.0,5,810.0,650.0,510.0,0.0,810.0,975.0,500.0,400.0,400.0,0.0,400.0,25.0,136,9,23890,0,0,1,8.0,1609.344,1M,0,22003166|LRL|2025-12-06|5
X,22003166,Speedy Alex,LRL,2025-11-14,1,USA,CLM,,6.0,F,,6F,D,8,7.0,9.0,,,9.0,8,180.0,910.0,0.0,0.0,950.0,745.0,150.0,0.0,0.0,0.0,0.0,325.0,110,9,23890,0,0,1,6.0,1207.008,6F,0,22003166|LRL|2025-11-14|1
X,22003166,Speedy Alex,LRL,2025-10-04,2,USA,CLM,,8.0,F,,1M,D,2,4.0,4.0,2.0,,2.0,3,350.0,310.0,200.0,0.0,150.0,185.0,100.0,200.0,250.0,0.0,100.0,475.0,290,7,24540,0,0,1,8.0,1609.344,1M,0,22003166|LRL|2025-10-04|2
X,22003234,Zen Dreams,LRL,2025-12-06,9,USA,MCL,,7.0,F,,7F,D,3,7.0,7.0,,,5.0,4,960.0,1510.0,0.0,0.0,760.0,175.0,0.0,0.0,0.0,0.0,150.0,350.0,6,7,31850,0,0,1,7.0,1408.176,7F,0,22003234|LRL|2025-12-06|9
X,22003234,Zen Dreams,KEE,2025-10-19,2,USA,MCL,,7.0,F,,7F,D,10,7.0,7.0,,,4.0,4,650.0,660.0,0.0,0.0,310.0,250.0,100.0,450.0,0.0,0.0,50.0,150.0,189,11,48000,0,0,1,7.0,1408.176,7F,0,22003234|KEE|2025-10-19|2
X,22003234,Zen Dreams,CBY,2025-08-31,1,USA,MSW,,8.0,F,,1M,T,2,4.0,4.0,4.0,,2.0,2,550.0,700.0,550.0,0.0,300.0,200.0,100.0,150.0,600.0,0.0,200.0,500.0,60,5,23000,0,0,1,8.0,1609.344,1M,0,22003234|CBY|2025-08-31|1
X,22003263,Masayoshi,LRL,2025-11-16,8,USA,ALW,,8.5,F,,1 1/16M,D,1,5.0,4.0,6.0,,7.0,7,300.0,700.0,1310.0,0.0,1360.0,1980.0,50.0,10.0,50.0,0.0,800.0,1500.0,212,8,50000,0,0,1,8.5,1709.928,1 1/16M,0,22003263|LRL|2025-11-16|8
X,22003263,Masayoshi,LRL,2025-11-07,9,USA,ALW,,6.0,F,,6F,D,2,9.0,9.0,,,8.0,6,780.0,870.0,0.0,0.0,670.0,485.0,0.0,0.0,0.0,0.0,300.0,150.0,486,9,54910,0,0,1,6.0,1207.008,6F,0,22003263|LRL|2025-11-07|9
X,22003263,Masayoshi,IND,2025-07-04,5,USA,ALW,,8.5,F,,1 1/16M,T,1,11.0,11.0,12.0,,11.0,10,2060.0,2010.0,1660.0,0.0,1350.0,1275.0,150.0,50.0,0.0,0.0,200.0,75.0,123,12,34000,0,0,1,8.5,1709.928,1 1/16M,0,22003263|IND|2025-07-04|5
,22003364,Blo by the Field,PEN,2025-12-18,2,USA,SOC,,6.0,F,,6F,D,2,6.0,6.0,,,4.0,2,520.0,320.0,0.0,0.0,310.0,200.0,0.0,0.0,0.0,0.0,50.0,50.0,48,6,21000,0,0,0,6.0,1207.008,6F,0,22003364|PEN|2025-12-18|2
,22003364,Blo by the Field,PEN,2025-11-20,6,USA,SOC,,8.0,F,,1M,D,2,4.0,3.0,3.0,,3.0,3,300.0,250.0,200.0,0.0,250.0,350.0,150.0,10.0,200.0,0.0,250.0,175.0,32,6,21000,0,0,0,8.0,1609.344,1M,0,22003364|PEN|2025-11-20|6
,22003364,Blo by the Field,PEN,2025-10-29,7,USA,SOC,,6.0,F,,6F,D,3,3.0,3.0,,,1.0,1,150.0,20.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,150.0,325.0,24,8,20000,0,0,0,6.0,1207.008,6F,0,22003364|PEN|2025-10-29|7
X,22003414,Devastating,LRL,2025-12-14,5,USA,SOC,,6.0,F,,6F,D,6,4.0,4.0,,,3.0,1,410.0,160.0,0.0,0.0,200.0,0.0,10.0,150.0,0.0,0.0,150.0,100.0,15,7,31850,0,0,1,6.0,1207.008,6F,0,22003414|LRL|2025-12-14|5
X,22003414,Devastating,LRL,2025-11-27,4,USA,SOC,,7.0,F,,7F,D,7,5.0,4.0,,,1.0,2,400.0,300.0,0.0,0.0,0.0,300.0,200.0,100.0,0.0,0.0,10.0,200.0,8,7,30950,0,0,1,7.0,1408.176,7F,0,22003414|LRL|2025-11-27|4
X,22003414,Devastating,LRL,2025-10-24,3,USA,CLM,,9.0,F,,1 1/8M,T,1,3.0,4.0,4.0,,4.0,2,450.0,400.0,300.0,0.0,70.0,25.0,10.0,150.0,150.0,0.0,150.0,225.0,11,9,42100,0,0,1,9.0,1810.5120000000002,1 1/8M,0,22003414|LRL|2025-10-24|3
X,22003414,Devastating,LRL,2025-10-03,7,USA,CLM,,7.0,F,,7F,D,4,3.0,4.0,,,4.0,4,150.0,160.0,0.0,0.0,610.0,1150.0,100.0,100.0,0.0,0.0,150.0,150.0,29,6,41800,0,0,1,7.0,1408.176,7F,0,22003414|LRL|2025-10-03|7
,22003495,Tap Dancin Cowgirl,PRX,2025-12-29,9,USA,AOC,,6.5,F,,6 1/2F,D,6,6.0,5.0,,,4.0,2,410.0,220.0,0.0,0.0,160.0,5.0,50.0,50.0,0.0,0.0,200.0,50.0,27,11,52000,0,0,0,6.5,1307.592,6 1/2F,0,22003495|PRX|2025-12-29|9
X,22003495,Tap Dancin Cowgirl,LRL,2025-11-29,7,USA,STK,,7.0,F,,7F,D,1,4.0,4.0,,,5.0,4,110.0,510.0,0.0,0.0,500.0,675.0,300.0,10.0,0.0,0.0,350.0,450.0,102,7,100000,0,0,1,7.0,1408.176,7F,0,22003495|LRL|2025-11-29|7
,22003495,Tap Dancin Cowgirl,PRX,2025-11-10,8,USA,AOC,,6.5,F,,6 1/2F,D,3,2.0,1.0,,,1.0,1,10.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,300.0,675.0,100,7,42000,0,0,0,6.5,1307.592,6 1/2F,0,22003495|PRX|2025-11-10|8
,22003519,Explosive Love,PEN,2025-12-18,6,USA,MSW,,5.5,F,,5 1/2F,D,7,7.0,4.0,,,3.0,2,480.0,600.0,0.0,0.0,400.0,125.0,0.0,10.0,0.0,0.0,100.0,400.0,97,7,34000,0,0,0,5.5,1106.424,5 1/2F,0,22003519|PEN|2025-12-18|6
,22003519,Explosive Love,PEN,2025-11-19,7,USA,MSW,,6.0,F,,6F,D,5,5.0,4.0,,,4.0,4,500.0,550.0,0.0,0.0,800.0,975.0,400.0,100.0,0.0,0.0,100.0,475.0,89,7,34000,0,0,0,6.0,1207.008,6F,0,22003519|PEN|2025-11-19|7
,22003519,Explosive Love,PEN,2025-10-22,1,USA,MSW,,6.0,F,,6F,D,5,3.0,3.0,,,3.0,4,200.0,400.0,0.0,0.0,500.0,425.0,50.0,150.0,0.0,0.0,50.0,675.0,35,5,34000,0,0,0,6.0,1207.008,6F,0,22003519|PEN|2025-10-22|1
X,22003704,Divine Swagger,CNL,2025-07-26,2,USA,MCL,,6.0,F,,6F,D,7,6.0,6.0,,,5.0,6,320.0,360.0,0.0,0.0,500.0,1500.0,150.0,450.0,0.0,0.0,50.0,650.0,116,7,40000,0,0,1,6.0,1207.008,6F,0,22003704|CNL|2025-07-26|2
X,22003704,Divine Swagger,LRL,2025-06-29,4,USA,MSW,,6.0,F,,6F,D,2,6.0,6.0,,,6.0,5,460.0,720.0,0.0,0.0,860.0,960.0,250.0,50.0,0.0,0.0,300.0,25.0,254,7,48710,0,0,1,6.0,1207.008,6F,0,22003704|LRL|2025-06-29|4
X,22003704,Divine Swagger,LRL,2025-06-08,7,USA,MCL,,6.0,F,,6F,D,1,7.0,6.0,,,6.0,2,1300.0,850.0,0.0,0.0,560.0,75.0,200.0,350.0,0.0,0.0,200.0,175.0,485,9,31800,0,0,1,6.0,1207.008,6F,0,22003704|LRL|2025-06-08|7
X,22003776,Love You More,LRL,2025-12-14,7,USA,ALW,,7.0,F,,7F,D,1,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,250.0,25.0,17,6,49735,0,0,1,7.0,1408.176,7F,0,22003776|LRL|2025-12-14|7
X,22003776,Love You More,LRL,2025-10-26,8,USA,MSW,,8.0,F,,1M,D,4,1.0,2.0,1.0,,1.0,1,0.0,10.0,0.0,0.0,0.0,0.0,10.0,350.0,150.0,0.0,450.0,200.0,25,7,47500,0,0,1,8.0,1609.344,1M,0,22003776|LRL|2025-10-26|8
X,22003776,Love You More,LRL,2025-09-20,6,USA,MSW,,7.0,F,,7F,D,4,7.0,5.0,,,2.0,2,420.0,410.0,0.0,0.0,300.0,500.0,700.0,550.0,0.0,0.0,150.0,525.0,63,8,48000,0,0,1,7.0,1408.176,7F,0,22003776|LRL|2025-09-20|6
X,22003776,Love You More,WO,2025-07-26,7,CAN,MSW,,6.5,F,,6 1/2F,D,1,10.0,9.0,,,7.0,6,690.0,800.0,0.0,0.0,1150.0,875.0,400.0,50.0,0.0,0.0,100.0,10.0,90,11,83999,0,0,1,6.5,1307.592,6 1/2F,0,22003776|WO|2025-07-26|7
X,22003918,Showpiece,LRL,2025-11-27,6,USA,MCL,,8.5,F,,1 1/16M,T,10,3.0,3.0,4.0,,11.0,11,200.0,160.0,360.0,0.0,1470.0,2860.0,250.0,300.0,50.0,0.0,0.0,0.0,151,11,26520,0,0,1,8.5,1709.928,1 1/16M,0,22003918|LRL|2025-11-27|6
X,22003918,Showpiece,LRL,2025-10-25,3,USA,MCL,,7.0,F,,7F,D,4,4.0,4.0,,,4.0,4,350.0,500.0,0.0,0.0,450.0,500.0,50.0,100.0,0.0,0.0,150.0,125.0,23,5,32100,0,0,1,7.0,1408.176,7F,0,22003918|LRL|2025-10-25|3
X,22003918,Showpiece,LRL,2025-10-04,10,USA,MCL,,5.5,F,,5 1/2F,D,3,7.0,7.0,,,7.0,5,1100.0,1370.0,0.0,0.0,960.0,800.0,100.0,100.0,0.0,0.0,50.0,10.0,168,8,32350,0,0,1,5.5,1106.424,5 1/2F,0,22003918|LRL|2025-10-04|10
X,22003953,Vanilla Sundae,LRL,2025-12-28,6,USA,CLM,,7.0,F,,7F,D,2,4.0,4.0,,,2.0,1,310.0,450.0,0.0,0.0,300.0,0.0,50.0,100.0,0.0,0.0,150.0,50.0,18,9,24550,0,0,1,7.0,1408.176,7F,0,22003953|LRL|2025-12-28|6
X,22003953,Vanilla Sundae,LRL,2025-12-14,7,USA,ALW,,7.0,F,,7F,D,5,3.0,6.0,,,6.0,6,110.0,760.0,0.0,0.0,1560.0,3105.0,200.0,0.0,0.0,0.0,0.0,0.0,64,6,49735,0,0,1,7.0,1408.176,7F,0,22003953|LRL|2025-12-14|7
,22003953,Vanilla Sundae,PEN,2025-11-05,6,USA,ALW,,8.32,F,,1M 70Y,D,4,1.0,1.0,2.0,,4.0,6,0.0,0.0,50.0,0.0,850.0,1680.0,100.0,200.0,10.0,0.0,200.0,0.0,16,6,35000,0,0,0,8.32,1673.71776,1M 70Y,1,22003953|PEN|2025-11-05|6
X,22003953,Vanilla Sundae,MTH,2025-07-06,3,USA,AOC,,8.0,F,,1M,D,4,6.0,6.0,5.0,,5.0,5,310.0,310.0,510.0,0.0,1050.0,1360.0,0.0,0.0,100.0,0.0,100.0,25.0,46,6,55000,0,0,1,8.0,1609.344,1M,0,22003953|MTH|2025-07-06|3
X,22003953,Vanilla Sundae,MTH,2025-05-18,6,USA,AOC,,8.0,F,,1M,D,6,7.0,8.0,6.0,,5.0,5,370.0,460.0,460.0,0.0,950.0,1150.0,50.0,0.0,100.0,0.0,500.0,1100.0,23,8,55050,0,0,1,8.0,1609.344,1M,0,22003953|MTH|2025-05-18|6
X,22004135,Aggro,TP,2025-12-04,3,USA,CLM,,6.0,F,,6F,D,1,6.0,7.0,,,7.0,7,520.0,680.0,0.0,0.0,470.0,505.0,150.0,10.0,0.0,0.0,200.0,25.0,352,9,43500,0,0,1,6.0,1207.008,6F,0,22004135|TP|2025-12-04|3
X,22004135,Aggro,CD,2025-11-22,7,USA,CLM,,8.5,F,,1 1/16M,D,1,2.0,2.0,2.0,,5.0,5,150.0,150.0,250.0,0.0,610.0,1200.0,10.0,50.0,200.0,0.0,300.0,25.0,88,9,63000,0,0,1,8.5,1709.928,1 1/16M,0,22004135|CD|2025-11-22|7
X,22004135,Aggro,CD,2025-10-29,6,USA,CLM,,8.0,F,,1M,D,12,2.0,2.0,1.0,,1.0,2,50.0,50.0,0.0,0.0,0.0,200.0,100.0,100.0,200.0,0.0,50.0,200.0,52,12,58000,0,0,1,8.0,1609.344,1M,0,22004135|CD|2025-10-29|6
X,22004260,Safe Trust,LRL,2025-10-11,7,USA,STK,,7.0,F,,7F,D,5,3.0,4.0,,,6.0,9,300.0,260.0,0.0,0.0,650.0,1325.0,10.0,150.0,0.0,0.0,100.0,900.0,281,12,102030,0,0,1,7.0,1408.176,7F,0,22004260|LRL|2025-10-11|7
X,22004260,Safe Trust,LRL,2025-09-26,8,USA,AOC,,6.0,F,,6F,D,5,5.0,4.0,,,4.0,5,420.0,360.0,0.0,0.0,500.0,850.0,10.0,350.0,0.0,0.0,300.0,525.0,106,7,58180,0,0,1,6.0,1207.008,6F,0,22004260|LRL|2025-09-26|8
,22004260,Safe Trust,DEL,2025-07-17,6,USA,STK,,6.0,F,,6F,D,1,2.0,2.0,,,2.0,3,10.0,100.0,0.0,0.0,200.0,850.0,50.0,100.0,0.0,0.0,150.0,0.0,81,3,125000,0,0,0,6.0,1207.008,6F,0,22004260|DEL|2025-07-17|6
